id,name,kind,out_degree,in_degree
Gene::80095,ZNF606,Gene,0,2
Gene::80097,MZT2B,Gene,0,43
Gene::80099,C7orf69,Gene,0,0
Gene::801,CALM1,Gene,396,52
Gene::80108,ZFP2,Gene,52,25
Gene::80110,ZNF614,Gene,5,10
Gene::80111,C3orf36,Gene,0,1
Gene::80114,BICC1,Gene,0,6
Gene::80115,BAIAP2L2,Gene,2,1
Gene::80117,ARL14,Gene,2,6
Gene::80119,PIF1,Gene,0,4
Gene::80122,MAP3K19,Gene,15,18
Gene::80124,VCPIP1,Gene,5,19
Gene::80125,CCDC33,Gene,16,79
Gene::80127,CCDC176,Gene,0,14
Gene::80128,TRIM46,Gene,10,26
Gene::80129,CCDC170,Gene,0,2
Gene::8013,NR4A3,Gene,6,4
Gene::80131,LRRC8E,Gene,4,3
Gene::80133,MROH9,Gene,2,2
Gene::80135,RPF1,Gene,28,19
Gene::80139,ZNF703,Gene,16,8
Gene::80142,PTGES2,Gene,7,25
Gene::80143,SIKE1,Gene,2,17
Gene::80144,FRAS1,Gene,23,11
Gene::80145,THOC7,Gene,5,22
Gene::80146,UXS1,Gene,0,6
Gene::80148,PQLC1,Gene,30,64
Gene::80149,ZC3H12A,Gene,1,73
Gene::80150,ASRGL1,Gene,57,17
Gene::80152,CENPT,Gene,1,17
Gene::80153,EDC3,Gene,4,25
Gene::80155,NAA15,Gene,1,24
Gene::80157,CWH43,Gene,2,4
Gene::80162,ATHL1,Gene,7,22
Gene::80164,PRR36,Gene,0,0
Gene::80167,C4orf29,Gene,3,2
Gene::80168,MOGAT2,Gene,1,0
Gene::80169,CTC1,Gene,0,8
Gene::80173,IFT74,Gene,21,11
Gene::80174,DBF4B,Gene,1,9
Gene::80176,SPSB1,Gene,1,13
Gene::80177,MYCT1,Gene,2,1
Gene::80178,C16orf59,Gene,4,5
Gene::80179,MYO19,Gene,0,0
Gene::80183,KIAA0226L,Gene,2,3
Gene::80184,CEP290,Gene,5,29
Gene::80185,TTI2,Gene,0,17
Gene::8019,BRD3,Gene,26,15
Gene::80194,TMEM134,Gene,6,35
Gene::80195,TMEM254,Gene,1,7
Gene::80196,RNF34,Gene,1,18
Gene::80198,MUS81,Gene,3,22
Gene::80199,FUZ,Gene,1,8
Gene::80201,HKDC1,Gene,2,24
Gene::80204,FBXO11,Gene,112,36
Gene::80205,CHD9,Gene,1,12
Gene::80206,FHOD3,Gene,0,7
Gene::80207,OPA3,Gene,0,2
Gene::80208,SPG11,Gene,0,29
Gene::80209,PROSER1,Gene,0,11
Gene::8021,NUP214,Gene,26,19
Gene::80210,ARMC9,Gene,2,4
Gene::80212,CCDC92,Gene,21,296
Gene::80213,TM2D3,Gene,0,11
Gene::80216,ALPK1,Gene,153,9
Gene::80217,CFAP43,Gene,0,15
Gene::80218,NAA50,Gene,13,37
Gene::80219,COQ10B,Gene,0,24
Gene::8022,LHX3,Gene,67,8
Gene::80221,ACSF2,Gene,2,22
Gene::80222,TARS2,Gene,0,14
Gene::80223,RAB11FIP1,Gene,2,98
Gene::80224,NUBPL,Gene,0,8
Gene::80227,PAAF1,Gene,2,43
Gene::80228,ORAI2,Gene,1,8
Gene::80230,RUFY1,Gene,73,13
Gene::80231,CXorf21,Gene,0,1
Gene::80232,WDR26,Gene,1,39
Gene::80233,FAAP100,Gene,7,35
Gene::80235,PIGZ,Gene,0,9
Gene::80237,ELL3,Gene,45,8
Gene::80243,PREX2,Gene,5,4
Gene::80254,CEP63,Gene,11,40
Gene::80255,SLC35F5,Gene,32,31
Gene::80256,FAM214B,Gene,22,39
Gene::80258,EFHC2,Gene,8,38
Gene::80262,C16orf70,Gene,0,9
Gene::80263,TRIM45,Gene,0,24
Gene::80264,ZNF430,Gene,0,2
Gene::80267,EDEM3,Gene,2,12
Gene::8027,STAM,Gene,60,37
Gene::80270,HSD3B7,Gene,9,9
Gene::80271,ITPKC,Gene,4,47
Gene::80273,GRPEL1,Gene,0,29
Gene::80274,SCUBE1,Gene,31,1
Gene::80279,CDK5RAP3,Gene,1,49
Gene::8028,MLLT10,Gene,31,18
Gene::8029,CUBN,Gene,3,15
Gene::80298,MTERF2,Gene,0,2
Gene::8030,CCDC6,Gene,0,11
Gene::80301,PLEKHO2,Gene,2,7
Gene::80303,EFHD1,Gene,1,11
Gene::80304,C2orf44,Gene,2,25
Gene::80305,TRABD,Gene,0,2
Gene::80306,MED28,Gene,42,75
Gene::80308,FLAD1,Gene,0,33
Gene::80309,SPHKAP,Gene,4,10
Gene::8031,NCOA4,Gene,73,19
Gene::80310,PDGFD,Gene,0,10
Gene::80311,KLHL15,Gene,7,9
Gene::80312,TET1,Gene,1,13
Gene::80313,LRRC27,Gene,11,0
Gene::80314,EPC1,Gene,64,30
Gene::80315,CPEB4,Gene,0,5
Gene::80317,ZKSCAN3,Gene,4,3
Gene::80318,GKAP1,Gene,5,14
Gene::80319,CXXC4,Gene,1,5
Gene::80320,SP6,Gene,11,6
Gene::80321,CEP70,Gene,48,136
Gene::80323,CCDC68,Gene,0,7
Gene::80324,PUS1,Gene,0,23
Gene::80325,ABTB1,Gene,3,7
Gene::80326,WNT10A,Gene,0,3
Gene::80328,ULBP2,Gene,0,10
Gene::80329,ULBP1,Gene,1,2
Gene::80331,DNAJC5,Gene,2,6
Gene::80332,ADAM33,Gene,3,9
Gene::80333,KCNIP4,Gene,4,6
Gene::80335,WDR82,Gene,0,37
Gene::80336,PABPC1L,Gene,1,3
Gene::80339,PNPLA3,Gene,3,13
Gene::8034,SLC25A16,Gene,0,7
Gene::80341,BPIFB2,Gene,1,3
Gene::80342,TRAF3IP3,Gene,6,36
Gene::80343,SEL1L2,Gene,0,0
Gene::80344,DCAF11,Gene,0,15
Gene::80345,ZSCAN16,Gene,5,9
Gene::80346,REEP4,Gene,1,11
Gene::80347,COASY,Gene,122,322
Gene::80349,WDR61,Gene,139,210
Gene::80351,TNKS2,Gene,14,41
Gene::80352,RNF39,Gene,8,7
Gene::8036,SHOC2,Gene,2,22
Gene::8038,ADAM12,Gene,4,21
Gene::80380,PDCD1LG2,Gene,11,1
Gene::80381,CD276,Gene,0,2
Gene::8045,RASSF7,Gene,19,56
Gene::8048,CSRP3,Gene,2,9
Gene::805,CALM2,Gene,302,44
Gene::8050,PDHX,Gene,223,493
Gene::8061,FOSL1,Gene,70,288
Gene::8065,CUL5,Gene,193,227
Gene::80700,UBXN6,Gene,4,30
Gene::80704,SLC19A3,Gene,4,5
Gene::80705,TSGA10,Gene,14,29
Gene::80709,AKNA,Gene,8,6
Gene::80712,ESX1,Gene,0,2
Gene::80714,PBX4,Gene,30,5
Gene::80723,SLC35G2,Gene,1,6
Gene::80724,ACAD10,Gene,1,1
Gene::80725,SRCIN1,Gene,15,33
Gene::80726,KIAA1683,Gene,6,11
Gene::80727,TTYH3,Gene,10,5
Gene::80728,ARHGAP39,Gene,0,1
Gene::8073,PTP4A2,Gene,4,30
Gene::80731,THSD7B,Gene,43,50
Gene::80736,SLC44A4,Gene,0,8
Gene::80737,VWA7,Gene,1,1
Gene::80739,C6orf25,Gene,2,2
Gene::8074,FGF23,Gene,0,6
Gene::80740,LY6G6C,Gene,0,0
Gene::80741,LY6G5C,Gene,0,0
Gene::80742,PRR3,Gene,14,18
Gene::80745,THUMPD2,Gene,1,31
Gene::80746,TSEN2,Gene,22,141
Gene::80755,AARSD1,Gene,0,17
Gene::80757,TMEM121,Gene,2,13
Gene::80758,PRR7,Gene,55,179
Gene::80759,KHDC1,Gene,0,0
Gene::8076,MFAP5,Gene,0,11
Gene::80760,ITIH5,Gene,2,4
Gene::80761,UPK3B,Gene,0,9
Gene::80762,NDFIP1,Gene,20,22
Gene::80763,SPX,Gene,0,14
Gene::80764,THAP7,Gene,16,56
Gene::80765,STARD5,Gene,2,1
Gene::80772,CPTP,Gene,1,8
Gene::80774,LIMD2,Gene,2,4
Gene::80775,TMEM177,Gene,0,3
Gene::80776,B9D2,Gene,4,2
Gene::80777,CYB5B,Gene,63,12
Gene::80778,ZNF34,Gene,15,12
Gene::8078,USP5,Gene,19,9
Gene::80781,COL18A1,Gene,2,27
Gene::80789,INTS5,Gene,0,9
Gene::8079,MLF2,Gene,13,19
Gene::80790,CMIP,Gene,0,6
Gene::808,CALM3,Gene,316,49
Gene::80816,ASXL3,Gene,0,1
Gene::80817,CEP44,Gene,22,31
Gene::80818,ZNF436,Gene,45,80
Gene::8082,SSPN,Gene,0,5
Gene::80820,EEPD1,Gene,22,12
Gene::80821,DDHD1,Gene,1,3
Gene::80823,BHLHB9,Gene,3,5
Gene::80824,DUSP16,Gene,2,10
Gene::80829,ZFP91,Gene,0,9
Gene::80830,APOL6,Gene,2,36
Gene::80831,APOL5,Gene,0,10
Gene::80832,APOL4,Gene,1,1
Gene::80833,APOL3,Gene,0,1
Gene::80834,TAS1R2,Gene,1,5
Gene::80835,TAS1R1,Gene,1,3
Gene::8085,KMT2D,Gene,17,45
Gene::80851,SH3BP5L,Gene,3,7
Gene::80852,GRIP2,Gene,13,15
Gene::80853,KDM7A,Gene,0,28
Gene::80854,SETD7,Gene,29,47
Gene::80856,KIAA1715,Gene,0,2
Gene::8086,AAAS,Gene,1,14
Gene::80863,PRRT1,Gene,10,2
Gene::80864,EGFL8,Gene,9,3
Gene::8087,FXR1,Gene,39,49
Gene::8089,YEATS4,Gene,56,27
Gene::80895,ILKAP,Gene,0,4
Gene::80896,NPL,Gene,7,6
Gene::8091,HMGA2,Gene,17,169
Gene::8092,ALX1,Gene,18,4
Gene::80975,TMPRSS5,Gene,1,2
Gene::8099,CDK2AP1,Gene,6,29
Gene::81,ACTN4,Gene,91,78
Gene::810,CALML3,Gene,13,9
Gene::8100,IFT88,Gene,2,27
Gene::81025,GJA9,Gene,8,0
Gene::81027,TUBB1,Gene,3,72
Gene::81029,WNT5B,Gene,0,4
Gene::81030,ZBP1,Gene,6,15
Gene::81031,SLC2A10,Gene,3,18
Gene::81033,KCNH6,Gene,4,10
Gene::81034,SLC25A32,Gene,50,27
Gene::81035,COLEC12,Gene,0,4
Gene::81037,CLPTM1L,Gene,4,15
Gene::81050,OR5AC2,Gene,0,0
Gene::8106,PABPN1,Gene,11,15
Gene::81061,OR11H1,Gene,0,0
Gene::81099,OR4F17,Gene,0,0
Gene::811,CALR,Gene,181,17
Gene::8110,DPF3,Gene,5,8
Gene::8111,GPR68,Gene,1,3
Gene::81127,OR4K15,Gene,23,3
Gene::8115,TCL1A,Gene,13,15
Gene::81168,OR8J3,Gene,0,0
Gene::8120,AP3B2,Gene,12,7
Gene::8125,ANP32A,Gene,36,30
Gene::8128,ST8SIA2,Gene,2,8
Gene::81282,OR51G2,Gene,2,30
Gene::81285,OR51E2,Gene,1,12
Gene::813,CALU,Gene,46,217
Gene::81300,OR4P4,Gene,0,0
Gene::81309,OR4C15,Gene,0,0
Gene::8131,NPRL3,Gene,3,15
Gene::81318,OR4A5,Gene,0,1
Gene::81327,OR4A16,Gene,0,0
Gene::81328,OR4A15,Gene,0,1
Gene::81341,OR10W1,Gene,4,29
Gene::8139,GAN,Gene,2,10
Gene::81392,OR2AE1,Gene,0,0
Gene::81399,OR4F16,Gene,0,1
Gene::814,CAMK4,Gene,23,5
Gene::8140,SLC7A5,Gene,11,292
Gene::81442,OR6N2,Gene,0,0
Gene::81448,OR6K2,Gene,0,10
Gene::81466,OR2L5,Gene,0,0
Gene::81469,OR2G3,Gene,10,2
Gene::81470,OR2G2,Gene,11,3
Gene::81472,OR2C3,Gene,7,0
Gene::8148,TAF15,Gene,53,43
Gene::81488,POLR2M,Gene,17,39
Gene::81490,PTDSS2,Gene,0,10
Gene::81491,GPR63,Gene,6,4
Gene::81492,RSPH6A,Gene,0,2
Gene::81493,SYNC,Gene,0,5
Gene::81494,CFHR5,Gene,0,3
Gene::815,CAMK2A,Gene,52,10
Gene::81501,DCSTAMP,Gene,2,4
Gene::81502,HM13,Gene,1,8
Gene::8153,RND2,Gene,8,9
Gene::81532,MOB2,Gene,0,5
Gene::81533,ITFG1,Gene,44,70
Gene::81537,SGPP1,Gene,0,7
Gene::81539,SLC38A1,Gene,35,341
Gene::81542,TMX1,Gene,0,35
Gene::81543,LRRC3,Gene,0,2
Gene::81544,GDPD5,Gene,61,128
Gene::81545,FBXO38,Gene,27,12
Gene::81550,TDRD3,Gene,26,2
Gene::81551,STMN4,Gene,66,31
Gene::81552,VOPP1,Gene,2,30
Gene::81553,FAM49A,Gene,2,5
Gene::81554,WBSCR16,Gene,0,23
Gene::81555,YIPF5,Gene,0,13
Gene::81556,VWA9,Gene,0,8
Gene::81557,MAGED4B,Gene,0,7
Gene::81558,FAM117A,Gene,1,4
Gene::81559,TRIM11,Gene,11,112
Gene::81562,LMAN2L,Gene,1,10
Gene::81563,C1orf21,Gene,0,10
Gene::81565,NDEL1,Gene,9,59
Gene::81566,CSRNP2,Gene,1,82
Gene::81567,TXNDC5,Gene,16,16
Gene::81569,ACTL8,Gene,1,30
Gene::81570,CLPB,Gene,199,22
Gene::81572,PDRG1,Gene,0,4
Gene::81573,ANKRD13C,Gene,0,12
Gene::81575,APOLD1,Gene,9,27
Gene::81576,CCDC130,Gene,1,39
Gene::81577,GFOD2,Gene,77,11
Gene::81578,COL21A1,Gene,0,5
Gene::81579,PLA2G12A,Gene,44,11
Gene::816,CAMK2B,Gene,41,7
Gene::81602,CDADC1,Gene,0,0
Gene::81603,TRIM8,Gene,15,77
Gene::81605,URM1,Gene,2,23
Gene::81606,LBH,Gene,11,16
Gene::81607,PVRL4,Gene,1,8
Gene::81608,FIP1L1,Gene,1,25
Gene::81609,SNX27,Gene,0,10
Gene::8161,COIL,Gene,50,37
Gene::81610,FAM83D,Gene,1,6
Gene::81611,ANP32E,Gene,11,20
Gene::81614,NIPA2,Gene,0,6
Gene::81615,TMEM163,Gene,1,0
Gene::81616,ACSBG2,Gene,3,2
Gene::81617,CAB39L,Gene,0,9
Gene::81618,ITM2C,Gene,14,45
Gene::81619,TSPAN14,Gene,0,23
Gene::81620,CDT1,Gene,27,85
Gene::81621,KAZALD1,Gene,22,11
Gene::81622,UNC93B1,Gene,0,14
Gene::81623,DEFB126,Gene,0,0
Gene::81624,DIAPH3,Gene,0,12
Gene::81626,SHCBP1L,Gene,0,3
Gene::81627,TRMT1L,Gene,1,44
Gene::81628,TSC22D4,Gene,98,94
Gene::81629,TSSK3,Gene,13,131
Gene::81631,MAP1LC3B,Gene,14,131
Gene::8165,AKAP1,Gene,74,22
Gene::81669,CCNL2,Gene,2,31
Gene::81671,VMP1,Gene,0,8
Gene::81688,C6orf62,Gene,16,6
Gene::81689,ISCA1,Gene,2,6
Gene::81691,LOC81691,Gene,1,7
Gene::81693,AMN,Gene,0,5
Gene::81696,OR5V1,Gene,14,1
Gene::81697,OR2B2,Gene,21,2
Gene::817,CAMK2D,Gene,65,12
Gene::8170,SLC14A2,Gene,2,3
Gene::81704,DOCK8,Gene,12,19
Gene::81706,PPP1R14C,Gene,0,0
Gene::8174,MADCAM1,Gene,2,7
Gene::8175,SF3A2,Gene,79,78
Gene::8178,ELL,Gene,9,14
Gene::81786,TRIM7,Gene,3,11
Gene::81788,NUAK2,Gene,6,17
Gene::81789,TIGD6,Gene,0,1
Gene::81790,RNF170,Gene,1,2
Gene::81792,ADAMTS12,Gene,1,4
Gene::81793,TLR10,Gene,13,17
Gene::81794,ADAMTS10,Gene,7,26
Gene::81796,SLCO5A1,Gene,0,3
Gene::81797,OR12D3,Gene,10,3
Gene::818,CAMK2G,Gene,120,24
Gene::81831,NETO2,Gene,3,16
Gene::81832,NETO1,Gene,1,2
Gene::81833,SPACA1,Gene,4,3
Gene::81839,VANGL1,Gene,2,19
Gene::81844,TRIM56,Gene,8,8
Gene::81846,SBF2,Gene,1,4
Gene::81847,RNF146,Gene,18,11
Gene::81848,SPRY4,Gene,32,11
Gene::81849,ST6GALNAC5,Gene,0,2
Gene::81850,KRTAP1-3,Gene,2,4
Gene::81851,KRTAP1-1,Gene,0,0
Gene::81853,TMEM14B,Gene,2,23
Gene::81855,SFXN3,Gene,1,33
Gene::81856,ZNF611,Gene,17,3
Gene::81857,MED25,Gene,4,29
Gene::81858,SHARPIN,Gene,0,19
Gene::8187,ZNF239,Gene,21,8
Gene::81870,KRTAP9-9,Gene,0,0
Gene::81871,KRTAP4-6,Gene,0,2
Gene::81872,KRTAP2-1,Gene,2,2
Gene::81873,ARPC5L,Gene,5,29
Gene::81875,ISG20L2,Gene,0,21
Gene::81876,RAB1B,Gene,71,59
Gene::81887,LAS1L,Gene,55,116
Gene::81888,HYI,Gene,0,6
Gene::81889,FAHD1,Gene,1,7
Gene::8189,SYMPK,Gene,12,17
Gene::81890,QTRT1,Gene,1,27
Gene::81892,SLIRP,Gene,42,70
Gene::81894,SLC25A28,Gene,79,7
Gene::819,CAMLG,Gene,25,10
Gene::8190,MIA,Gene,0,9
Gene::8192,CLPP,Gene,137,13
Gene::81926,ABHD17A,Gene,0,23
Gene::81928,CABLES2,Gene,4,9
Gene::81929,SEH1L,Gene,2,47
Gene::8193,DPF1,Gene,80,2
Gene::81930,KIF18A,Gene,0,27
Gene::81931,ZNF93,Gene,0,2
Gene::81932,HDHD3,Gene,0,20
Gene::8195,MKKS,Gene,2,13
Gene::820,CAMP,Gene,7,1
Gene::8200,GDF5,Gene,3,16
Gene::8202,NCOA3,Gene,248,119
Gene::8204,NRIP1,Gene,43,168
Gene::8208,CHAF1B,Gene,65,44
Gene::8209,C21orf33,Gene,1,14
Gene::821,CANX,Gene,83,14
Gene::8214,DGCR6,Gene,0,2
Gene::8216,LZTR1,Gene,82,63
Gene::8218,CLTCL1,Gene,10,7
Gene::822,CAPG,Gene,35,15
Gene::8220,DGCR14,Gene,24,10
Gene::8224,SYN3,Gene,2,5
Gene::8225,GTPBP6,Gene,0,2
Gene::8226,HDHD1,Gene,81,6
Gene::8227,AKAP17A,Gene,40,19
Gene::8228,PNPLA4,Gene,1,0
Gene::823,CAPN1,Gene,192,106
Gene::8233,ZRSR2,Gene,31,30
Gene::8237,USP11,Gene,53,34
Gene::8239,USP9X,Gene,66,38
Gene::824,CAPN2,Gene,12,81
Gene::8241,RBM10,Gene,77,88
Gene::8242,KDM5C,Gene,71,29
Gene::8243,SMC1A,Gene,109,145
Gene::825,CAPN3,Gene,22,3
Gene::826,CAPNS1,Gene,50,55
Gene::8260,NAA10,Gene,23,19
Gene::8263,F8A1,Gene,2,4
Gene::8266,UBL4A,Gene,123,186
Gene::8269,TMEM187,Gene,2,10
Gene::827,CAPN6,Gene,72,27
Gene::8270,LAGE3,Gene,34,130
Gene::8273,SLC10A3,Gene,8,14
Gene::8277,TKTL1,Gene,2,1
Gene::828,CAPS,Gene,0,1
Gene::8284,KDM5D,Gene,2,34
Gene::8287,USP9Y,Gene,1,5
Gene::8288,EPX,Gene,1,7
Gene::8289,ARID1A,Gene,5,36
Gene::829,CAPZA1,Gene,34,12
Gene::8290,HIST3H3,Gene,81,86
Gene::8291,DYSF,Gene,22,27
Gene::8292,COLQ,Gene,4,5
Gene::8293,SERF1A,Gene,1,5
Gene::8294,HIST1H4I,Gene,89,78
Gene::8295,TRRAP,Gene,158,38
Gene::830,CAPZA2,Gene,9,16
Gene::8301,PICALM,Gene,2,14
Gene::8302,KLRC4,Gene,6,4
Gene::8303,SNN,Gene,1,32
Gene::8309,ACOX2,Gene,4,12
Gene::831,CAST,Gene,56,273
Gene::8310,ACOX3,Gene,2,7
Gene::8312,AXIN1,Gene,41,242
Gene::8313,AXIN2,Gene,52,11
Gene::8314,BAP1,Gene,22,25
Gene::8315,BRAP,Gene,47,20
Gene::8317,CDC7,Gene,33,45
Gene::8318,CDC45,Gene,57,295
Gene::832,CAPZB,Gene,31,12
Gene::8320,EOMES,Gene,3,9
Gene::8321,FZD1,Gene,59,172
Gene::8322,FZD4,Gene,122,17
Gene::8323,FZD6,Gene,30,9
Gene::8324,FZD7,Gene,61,142
Gene::8325,FZD8,Gene,47,5
Gene::83259,PCDH11Y,Gene,0,1
Gene::8326,FZD9,Gene,53,25
Gene::8328,GFI1B,Gene,48,27
Gene::8329,HIST1H2AI,Gene,11,10
Gene::833,CARS,Gene,63,56
Gene::8330,HIST1H2AK,Gene,213,102
Gene::8331,HIST1H2AJ,Gene,6,20
Gene::8332,HIST1H2AL,Gene,25,14
Gene::8334,HIST1H2AC,Gene,34,63
Gene::8335,HIST1H2AB,Gene,29,48
Gene::8336,HIST1H2AM,Gene,11,9
Gene::8337,HIST2H2AA3,Gene,8,18
Gene::8338,HIST2H2AC,Gene,58,40
Gene::8339,HIST1H2BG,Gene,135,114
Gene::83394,PITPNM3,Gene,1,3
Gene::834,CASP1,Gene,50,18
Gene::8340,HIST1H2BL,Gene,8,3
Gene::83401,ELOVL3,Gene,1,0
Gene::8341,HIST1H2BN,Gene,200,93
Gene::83416,FCRL5,Gene,0,0
Gene::83417,FCRL4,Gene,0,2
Gene::8342,HIST1H2BM,Gene,6,5
Gene::8343,HIST1H2BF,Gene,13,70
Gene::83439,TCF7L1,Gene,67,4
Gene::8344,HIST1H2BE,Gene,29,132
Gene::83440,ADPGK,Gene,87,17
Gene::83442,SH3BGRL3,Gene,0,34
Gene::83443,SF3B5,Gene,21,38
Gene::83444,INO80B,Gene,6,15
Gene::83445,GSG1,Gene,0,3
Gene::83446,CCDC70,Gene,9,14
Gene::83447,SLC25A31,Gene,1,3
Gene::83448,PUS7L,Gene,153,19
Gene::83449,PMFBP1,Gene,5,15
Gene::8345,HIST1H2BH,Gene,3,44
Gene::83450,LRRC48,Gene,1,0
Gene::83451,ABHD11,Gene,0,14
Gene::83452,RAB33B,Gene,0,10
Gene::8346,HIST1H2BI,Gene,32,64
Gene::83460,EMC6,Gene,5,27
Gene::83461,CDCA3,Gene,0,127
Gene::83463,MXD3,Gene,96,25
Gene::83464,APH1B,Gene,0,14
Gene::83468,GLT8D2,Gene,0,3
Gene::8347,HIST1H2BC,Gene,58,107
Gene::83473,KATNAL2,Gene,0,2
Gene::83475,DOHH,Gene,1,13
Gene::83478,ARHGAP24,Gene,23,26
Gene::83479,DDX59,Gene,2,3
Gene::8348,HIST1H2BO,Gene,3,5
Gene::83480,PUS3,Gene,1,16
Gene::83481,EPPK1,Gene,3,38
Gene::83482,SCRT1,Gene,0,2
Gene::83483,PLVAP,Gene,2,5
Gene::8349,HIST2H2BE,Gene,126,495
Gene::835,CASP2,Gene,59,206
Gene::8350,HIST1H3A,Gene,112,67
Gene::8351,HIST1H3D,Gene,116,71
Gene::8352,HIST1H3C,Gene,101,63
Gene::8353,HIST1H3E,Gene,124,68
Gene::83538,TTC25,Gene,4,16
Gene::83539,CHST9,Gene,0,3
Gene::8354,HIST1H3I,Gene,99,63
Gene::83540,NUF2,Gene,3,21
Gene::83541,FAM110A,Gene,20,40
Gene::83543,AIF1L,Gene,0,4
Gene::83544,DNAL1,Gene,0,0
Gene::83546,RTBDN,Gene,2,2
Gene::83547,RILP,Gene,3,7
Gene::83548,COG3,Gene,3,5
Gene::83549,UCK1,Gene,7,2
Gene::8355,HIST1H3G,Gene,98,64
Gene::83550,GPR101,Gene,206,0
Gene::83551,TAAR8,Gene,29,2
Gene::83552,MFRP,Gene,1,6
Gene::8356,HIST1H3J,Gene,97,66
Gene::8357,HIST1H3H,Gene,123,138
Gene::8358,HIST1H3B,Gene,100,68
Gene::8359,HIST1H4A,Gene,77,88
Gene::83590,TMUB1,Gene,88,31
Gene::83591,THAP2,Gene,0,5
Gene::83592,AKR1E2,Gene,0,0
Gene::83593,RASSF5,Gene,52,45
Gene::83594,NUDT12,Gene,2,2
Gene::83595,SOX7,Gene,0,6
Gene::83596,BCL2L12,Gene,0,8
Gene::83597,RTP3,Gene,0,1
Gene::836,CASP3,Gene,359,169
Gene::8360,HIST1H4D,Gene,77,88
Gene::83604,TMEM47,Gene,8,5
Gene::83605,CCM2,Gene,0,8
Gene::83606,GUCD1,Gene,2,6
Gene::83607,AMMECR1L,Gene,2,5
Gene::83608,C18orf21,Gene,0,9
Gene::8361,HIST1H4F,Gene,83,96
Gene::8362,HIST1H4K,Gene,77,88
Gene::8363,HIST1H4J,Gene,77,96
Gene::83636,C19orf12,Gene,0,6
Gene::83637,ZMIZ2,Gene,106,18
Gene::83638,C11orf68,Gene,6,75
Gene::83639,TEX101,Gene,1,0
Gene::8364,HIST1H4C,Gene,77,102
Gene::83640,FAM103A1,Gene,5,14
Gene::83641,FAM107B,Gene,1,2
Gene::83642,SELO,Gene,11,1
Gene::83643,CCDC3,Gene,0,2
Gene::83648,FAM167A,Gene,2,1
Gene::8365,HIST1H4H,Gene,77,131
Gene::83650,SLC35G5,Gene,0,1
Gene::83657,DYNLRB2,Gene,26,71
Gene::83658,DYNLRB1,Gene,6,23
Gene::83659,TEKT1,Gene,0,12
Gene::8366,HIST1H4B,Gene,77,88
Gene::83660,TLN2,Gene,0,11
Gene::83661,MS4A8,Gene,0,3
Gene::83666,PARP9,Gene,5,10
Gene::83667,SESN2,Gene,2,46
Gene::8367,HIST1H4E,Gene,77,88
Gene::8368,HIST1H4L,Gene,77,89
Gene::8369,HIST1H4G,Gene,1,0
Gene::83690,CRISPLD1,Gene,0,0
Gene::83692,CD99L2,Gene,0,3
Gene::83693,HSDL1,Gene,0,5
Gene::83694,RPS6KL1,Gene,76,4
Gene::83695,RHNO1,Gene,4,7
Gene::83696,TRAPPC9,Gene,9,9
Gene::83697,SLC4A9,Gene,0,0
Gene::83698,CALN1,Gene,8,3
Gene::83699,SH3BGRL2,Gene,0,5
Gene::837,CASP4,Gene,66,26
Gene::8370,HIST2H4A,Gene,77,88
Gene::83700,JAM3,Gene,0,12
Gene::83706,FERMT3,Gene,2,12
Gene::83707,TRPT1,Gene,19,8
Gene::83714,NRIP2,Gene,2,12
Gene::83715,ESPN,Gene,0,1
Gene::83716,CRISPLD2,Gene,15,14
Gene::83719,YPEL3,Gene,0,10
Gene::8372,HYAL3,Gene,32,3
Gene::83723,FAM57B,Gene,0,0
Gene::83729,INHBE,Gene,34,4
Gene::83732,RIOK1,Gene,5,10
Gene::83733,SLC25A18,Gene,1,3
Gene::83734,ATG10,Gene,2,16
Gene::83737,ITCH,Gene,68,105
Gene::83740,H2AFB3,Gene,0,0
Gene::83741,TFAP2D,Gene,2,2
Gene::83742,MARVELD1,Gene,0,2
Gene::83743,GRWD1,Gene,100,170
Gene::83744,ZNF484,Gene,5,4
Gene::83746,L3MBTL2,Gene,5,26
Gene::83752,LONP2,Gene,1,11
Gene::83755,KRTAP4-12,Gene,34,87
Gene::83756,TAS1R3,Gene,3,2
Gene::83758,RBP5,Gene,1,6
Gene::83759,RBM4B,Gene,1,29
Gene::83786,FRMD8,Gene,0,11
Gene::83787,ARMC10,Gene,6,3
Gene::8379,MAD1L1,Gene,23,26
Gene::83795,KCNK16,Gene,0,2
Gene::838,CASP5,Gene,7,2
Gene::8382,NME5,Gene,7,20
Gene::8383,OR1A1,Gene,15,2
Gene::83844,USP26,Gene,6,3
Gene::83849,SYT15,Gene,0,13
Gene::83850,ESYT3,Gene,0,0
Gene::83851,SYT16,Gene,1,6
Gene::83852,SETDB2,Gene,2,14
Gene::83853,ROPN1L,Gene,2,4
Gene::83854,ANGPTL6,Gene,2,6
Gene::83855,KLF16,Gene,0,1
Gene::83856,FSD1L,Gene,1,1
Gene::83857,TMTC1,Gene,6,3
Gene::83858,ATAD3B,Gene,4,110
Gene::8386,OR1D5,Gene,153,6
Gene::83860,TAF3,Gene,0,12
Gene::83861,RSPH3,Gene,0,5
Gene::83862,TMEM120A,Gene,20,7
Gene::8387,OR1E1,Gene,3,17
Gene::83871,RAB34,Gene,0,8
Gene::83872,HMCN1,Gene,2,17
Gene::83873,GPR61,Gene,15,3
